radio,mcc,net,area,cell,unit,lon,lat,range,samples,changeable,created,updated,averageSignal
LTE,310,260,2399,29381244,-1,-73.9902,40.74,1069,3,1,1681483443,1754182323,0
LTE,310,260,22767,32602124,-1,-73.9859,40.7372,6617,6,1,1681747936,1747687382,0
LTE,310,260,22753,12654339,-1,-73.9982,40.7,1000,11,1,1681985860,1751330472,0
LTE,310,260,22767,11707651,-1,-73.9883,40.7381,1000,5,1,1682167546,1733025422,0
LTE,310,260,22766,10566931,-1,-73.991,40.7314,1000,10,1,1682167848,1747521369,0
LTE,310,260,22766,11637249,-1,-73.9896,40.7132,3910,7,1,1682168519,1748688788,0
LTE,310,260,22766,32333391,-1,-73.9878,40.7183,1000,7,1,1682168609,1748688788,0
LTE,310,260,22766,12118787,-1,-73.9926,40.7297,5625,8,1,1682454575,1752168661,0
LTE,310,260,22753,13262611,-1,-73.9912,40.736,1000,6,1,1682520328,1733025423,0
LTE,310,260,22767,32602114,-1,-73.9925,40.7432,1000,12,1,1682536564,1747687382,0
LTE,310,260,22767,10569224,-1,-73.9947,40.7413,3055,15,1,1682537709,1747687382,0
LTE,310,260,22766,10798337,-1,-73.9953,40.7177,1000,3,1,1682775473,1752346081,0
LTE,310,260,22766,10543111,-1,-73.9948,40.7187,500,25,1,1682775613,1752345661,0
LTE,310,260,2409,28614533,-1,-73.99,40.7291,6577,7,1,1682778804,1759990025,0
LTE,310,260,22753,14103557,-1,-73.9847,40.7203,7924,6,1,1683126099,1754530506,0
LTE,310,410,2342,28614534,-1,-73.9813,40.739,4127,8,1,1683145880,1756614063,0
LTE,310,260,22766,32606978,-1,-73.9898,40.7355,1000,6,1,1683147277,1747521369,0
LTE,310,410,2348,28854918,-1,-73.9917,40.7086,6768,13,1,1683295146,1730541680,0
LTE,310,260,20485,20713986,-1,-73.9788,40.7498,1954,2,1,1683300753,1756614063,0
LTE,310,260,22766,14387714,0,-73.9983,40.7069,1000,22,1,1683669788,1747603142,0
LTE,310,260,21511,21738498,-1,-73.9866,40.7184,5210,6,1,1683633207,1757064902,0
LTE,310,260,21507,21737985,-1,-73.9831,40.7303,4238,3,1,1683633277,1762452370,0
LTE,310,260,2399,28530193,-1,-73.9856,40.717,5333,4,1,1683633487,1763997854,0
LTE,310,260,22766,11235585,-1,-73.9877,40.7216,5404,15,1,1683717675,1751330403,0
LTE,310,260,22766,11235591,-1,-73.9876,40.7242,1000,19,1,1683717823,1751330403,0
LTE,310,260,22766,11680008,-1,-73.9874,40.7247,1000,13,1,1683717891,1751330403,0
LTE,310,260,22766,12299527,-1,-73.9835,40.7301,1000,8,1,1683718065,1751330403,0
LTE,310,260,22767,11236873,-1,-73.9782,40.7366,1000,15,1,1683718380,1744950202,0
LTE,310,260,22767,11645960,-1,-73.9756,40.741,1161,34,1,1683718476,1744950202,0
LTE,310,260,22767,14462977,-1,-73.9754,40.7411,1000,7,1,1683718562,1751330403,0
LTE,310,260,22767,14900738,-1,-73.9743,40.7425,1000,12,1,1683718585,1751330403,0
LTE,310,260,22767,11235841,-1,-73.9732,40.7443,1000,6,1,1683718634,1744950202,0
LTE,310,260,22767,11235847,-1,-73.973,40.7446,500,26,1,1683722839,1751330403,0
LTE,310,260,22767,14281991,-1,-73.984,40.7404,1000,13,1,1683723532,1733025422,0
LTE,310,260,20481,20711692,-1,-73.9928,40.708,3252,3,1,1683739758,1753504261,0
LTE,310,260,22753,14621955,-1,-73.9896,40.7176,5503,7,1,1683951312,1755322151,0
LTE,310,260,22753,14621953,-1,-73.9941,40.7088,8041,15,1,1683951332,1755322151,0
LTE,310,260,22753,14622721,-1,-73.995,40.7092,7970,16,1,1683951452,1755322151,0
LTE,310,260,22753,14622727,-1,-73.9947,40.7232,6671,8,1,1683951587,1743530945,0
LTE,310,260,22753,14626818,-1,-73.9921,40.7165,7402,10,1,1683951597,1757836865,0
LTE,310,260,22766,10534664,-1,-74.0008,40.7262,5262,6,1,1683951785,1747499462,0
LTE,310,260,22766,12119052,-1,-73.99,40.7212,7094,13,1,1683951850,1752168301,0
LTE,310,260,22767,10543619,-1,-74.0,40.7377,6533,13,1,1683951890,1747499461,0
LTE,310,260,22767,12119051,-1,-73.9924,40.7054,6870,6,1,1683951925,1752168182,0
LTE,310,260,22753,14572551,-1,-73.9827,40.7224,5090,11,1,1683952035,1752168121,0
LTE,310,260,22767,11645186,-1,-73.9879,40.7544,1000,12,1,1684010993,1748135166,0
LTE,310,260,22767,32820225,-1,-73.9853,40.7538,1000,8,1,1684012683,1744404190,0
LTE,310,260,22767,32820235,-1,-73.9869,40.7452,7449,9,1,1684012713,1744404192,0
LTE,310,260,20481,20712470,-1,-73.983,40.7268,5433,5,1,1684013553,1763997857,0
LTE,310,260,22767,15292163,-1,-73.9887,40.7305,5762,7,1,1684063454,1733025422,0
LTE,310,260,22753,12439309,-1,-73.9834,40.7349,6348,17,1,1684063614,1754163721,0
LTE,310,260,20480,20712195,-1,-73.9795,40.7024,6817,5,1,1684063664,1759990022,0
LTE,310,260,2341,28754052,-1,-73.993,40.704,5577,3,1,1684064139,1770084724,0
LTE,310,260,22766,11237127,-1,-74.0034,40.7413,1234,12,1,1684085270,1747438281,0
LTE,310,260,22766,11237121,-1,-74.0024,40.7406,1126,6,1,1684085304,1747438281,0
LTE,310,260,22767,11637513,-1,-74.0025,40.7414,1000,5,1,1684087162,1747438281,0
LTE,310,260,22767,10740487,-1,-73.9991,40.746,1000,9,1,1684087582,1750005015,0
LTE,310,260,22767,11716355,-1,-73.9957,40.7449,1000,4,1,1684087597,1747438281,0
LTE,310,260,22767,10569223,-1,-73.9952,40.7447,1000,21,1,1684087626,1747687446,0
LTE,310,260,22767,11682570,0,-73.974,40.754,1000,6,1,1684844871,1744404187,0
LTE,310,260,22753,14321921,0,-73.9818,40.7211,4884,3,1,1684853002,1758266822,0
LTE,310,260,2348,28854916,-1,-73.9765,40.7114,6584,4,1,1684500288,1750005069,0
LTE,310,260,21505,21734690,-1,-73.9872,40.7051,6057,3,1,1684759756,1733025422,0
LTE,310,260,22766,11680002,-1,-73.9868,40.7257,1000,9,1,1684927183,1744950201,0
LTE,310,260,22767,15288835,-1,-73.9737,40.7437,1000,9,1,1684927577,1744950202,0
LTE,310,260,22767,15285250,-1,-73.9826,40.7475,1000,8,1,1684932563,1744950202,0
LTE,310,260,22767,10535176,0,-74.0079,40.749,1000,4,1,1685926027,1736792043,0
LTE,310,260,22753,88311309,0,-74.0122,40.7403,1000,20,1,1685926152,1747438281,0
LTE,310,260,23012,32514573,0,-74.0177,40.742,834,42,1,1685926233,1729402826,0
LTE,310,260,22766,13967874,0,-74.0135,40.7113,1000,10,1,1685926691,1730541677,0
LTE,310,260,22766,10799113,-1,-73.999,40.7344,1000,9,1,1685293031,1733025378,0
LTE,310,260,2313,29379767,-1,-73.9811,40.7219,4940,4,1,1685304760,1751330407,0
LTE,310,260,20481,20711446,-1,-73.9862,40.7073,6617,3,1,1685632462,1730541669,0
LTE,310,260,22767,14780418,-1,-73.9712,40.7477,1000,4,1,1685700441,1734676989,0
LTE,310,260,22767,11235843,-1,-73.9754,40.7444,1000,6,1,1685712953,1744950202,0
LTE,310,260,22766,11646465,-1,-73.9938,40.7358,500,34,1,1685723038,1730541676,0
LTE,310,260,22753,15313926,-1,-73.9717,40.7546,1000,3,1,1685979202,1744404188,0
LTE,310,260,22764,10509061,0,-73.9911,40.7037,6952,27,1,1686440332,1773283945,0
LTE,310,260,22764,10509060,0,-73.9915,40.7025,1000,8,1,1686440348,1732360367,0
LTE,310,260,22766,11297282,0,-73.9798,40.7084,1000,7,1,1686440590,1729402807,0
LTE,310,260,22766,121881861,0,-73.9732,40.7219,1346,9,1,1686440672,1747592103,0
LTE,310,260,22766,12071939,0,-73.9726,40.7254,1000,13,1,1686440704,1735541949,0
LTE,310,260,22753,12439308,-1,-73.99,40.7142,3976,11,1,1686135950,1754182322,0
LTE,310,260,22764,12439811,-1,-73.9734,40.7147,5166,8,1,1686774075,1753490761,0
LTE,310,260,22755,14600193,-1,-73.9762,40.7106,5639,9,1,1686774315,1750005063,0
LTE,310,260,22755,14600200,-1,-73.9706,40.7196,5000,7,1,1686774435,1750005063,0
LTE,310,260,22766,34678021,0,-73.9774,40.7133,1000,9,1,1687019429,1729402816,0
LTE,310,260,22768,78512149,-1,-73.9911,40.7273,2049,3,1,1686912777,1750005069,0
LTE,310,260,20481,20710934,-1,-73.9908,40.7359,1000,2,1,1687166849,1759990025,0
LTE,310,260,22766,10566991,-1,-73.9902,40.7274,3861,9,1,1687271463,1747521369,0
LTE,310,260,22753,14191876,-1,-73.9908,40.73,1000,12,1,1687271923,1733025422,0
LTE,310,260,22766,10566921,-1,-73.9906,40.7307,1000,5,1,1687272857,1747521369,0
LTE,310,260,22766,12119043,-1,-73.9921,40.7368,1000,4,1,1687364762,1752168482,0
LTE,310,260,20481,20711171,-1,-73.9908,40.7199,5262,5,1,1687365560,1727911885,0
LTE,310,260,22764,10660611,-1,-73.9947,40.7008,1000,5,1,1687868652,1747603142,0
LTE,310,260,22753,88255491,-1,-73.9902,40.7376,6601,13,1,1688029311,1747687446,0
LTE,310,260,22766,11637761,0,-74.0025,40.7187,2045,3,1,1688416131,1730541677,0
LTE,310,260,22766,11637768,0,-74.0104,40.7087,1000,9,1,1688416822,1730541678,0
LTE,310,260,22766,12070657,0,-74.0117,40.7092,1000,12,1,1688416845,1730541678,0
LTE,310,260,22766,10799873,0,-74.004,40.7012,1000,12,1,1688417440,1747603143,0
LTE,310,260,22753,12654345,0,-74.0052,40.7043,1000,7,1,1688417466,1747578726,0
LTE,310,260,22753,32615939,0,-73.9906,40.7071,3653,17,1,1688417541,1747603142,0
LTE,310,260,22767,11237891,0,-73.9722,40.7293,1000,11,1,1688417707,1735541950,0
LTE,310,260,22766,12081411,0,-74.0108,40.7088,1000,2,1,1688588378,1730541678,0
LTE,310,260,22766,11638536,0,-74.0134,40.7047,1000,13,1,1688588689,1732360333,0
LTE,310,260,22767,228953606,-1,-73.9857,40.7172,4395,2,1,1688471147,1744404189,0
LTE,310,260,23012,225216513,0,-74.0078,40.752,1000,2,1,1688783436,1729402826,0
LTE,310,260,22753,32614917,0,-74.0123,40.7194,1000,4,1,1688783992,1736792042,0
LTE,310,260,22766,11678979,0,-74.0085,40.7123,1000,2,1,1688784356,1751054525,0
LTE,310,260,22766,11678978,0,-74.004,40.7178,2197,4,1,1688784362,1751054525,0
LTE,310,260,22766,14317903,0,-74.0085,40.7122,1000,3,1,1688784365,1751054525,0
LTE,310,260,22766,14317833,0,-74.0086,40.7122,1000,5,1,1688784368,1751054525,0
LTE,310,260,22766,11637767,0,-74.0031,40.7195,2024,3,1,1688784372,1730541677,0
LTE,310,260,22764,10599939,0,-73.9897,40.7061,1749,20,1,1689372913,1747968606,0
LTE,310,260,22755,34479873,0,-73.9904,40.7002,1000,17,1,1689373000,1766151399,0
LTE,310,260,22767,11235848,0,-73.9734,40.7433,1000,6,1,1689382142,1751330403,0
LTE,310,260,22753,88311308,0,-74.0053,40.7396,1000,10,1,1689598726,1747499462,0
LTE,310,260,22753,88311298,0,-74.0051,40.7385,1000,5,1,1689598730,1747499462,0
LTE,310,260,22766,11237123,0,-74.0054,40.7381,1000,15,1,1689598743,1747499462,0
LTE,310,260,22766,10542850,0,-74.0014,40.739,1000,9,1,1689598789,1747499462,0
LTE,310,260,22766,225653510,0,-74.0055,40.7382,1000,2,1,1689601597,1747499462,0
LTE,310,260,22764,223983885,-1,-73.9789,40.7046,1227,6,1,1690467385,1747968605,0
LTE,310,260,22767,12532744,-1,-73.9896,40.7403,3108,23,1,1690818384,1747521370,0
LTE,310,260,22753,32602113,-1,-73.9894,40.7419,1000,22,1,1690820909,1747687382,0
LTE,310,260,22764,10675203,-1,-73.9743,40.7037,1000,14,1,1690864789,1747592103,0
NR,310,260,5828352,5520089399,-1,-73.973,40.7444,1000,7,1,1691335130,1751330403,0
NR,310,260,5828352,5520089400,-1,-73.9731,40.7432,1000,4,1,1691335200,1751330403,0
LTE,310,260,22753,14496770,-1,-73.972,40.7185,1000,5,1,1691335620,1747592102,0
NR,310,260,5828096,5524271407,-1,-73.9939,40.7093,1000,6,1,1691335740,1750005069,0
NR,310,260,5827584,5520617495,-1,-73.9946,40.7036,1000,5,1,1691336260,1772463361,0
NR,310,260,5827584,5520085304,-1,-73.9909,40.701,696,26,1,1691336410,1773283933,0
NR,310,260,5827584,5515890991,-1,-73.9888,40.7013,1000,23,1,1691336490,1763997843,0
NR,310,260,5827584,5520085294,-1,-73.9925,40.7019,1000,10,1,1691336590,1766151400,0
NR,310,260,5827584,5518840114,-1,-73.9923,40.7012,1000,21,1,1691336660,1766611384,0
LTE,310,260,2450,28615805,-1,-73.9772,40.7282,4167,2,1,1691526811,1736150823,0
NR,310,260,5827584,5474074935,-1,-73.9853,40.7,661,38,1,1691919923,1773283933,0
NR,310,260,5827584,5515890990,-1,-73.9861,40.7008,1000,13,1,1692369248,1763997843,0
NR,310,260,5827584,5516668950,-1,-73.9889,40.7053,993,35,1,1692506335,1763997843,0
LTE,310,260,22766,10566913,-1,-73.9894,40.7179,7652,12,1,1692967089,1747521369,0
NR,310,260,5827584,5518836018,-1,-73.9904,40.7016,1000,18,1,1693178213,1773283933,0
LTE,310,260,22753,32601103,-1,-73.989,40.7365,1000,6,1,1693231560,1728732245,0
NR,310,260,5828096,5444792631,-1,-73.9944,40.7142,1000,9,1,1693371399,1751330470,0
NR,310,260,5827584,5520085295,-1,-73.993,40.7022,1000,14,1,1693378321,1766151400,0
NR,310,260,5827584,5518836013,-1,-73.9905,40.701,1000,18,1,1693378341,1773283945,0
LTE,310,260,22767,12073985,-1,-73.9794,40.7488,1000,9,1,1693396702,1750005015,0
LTE,310,260,22753,15313925,-1,-73.9734,40.7527,1000,6,1,1693403140,1744404187,0
NR,310,260,5828096,5444792633,-1,-73.9913,40.7113,500,34,1,1693467198,1751330470,0
NR,310,260,5828096,5477876024,-1,-73.9874,40.7104,1000,11,1,1693467228,1751330413,0
LTE,310,260,22753,14622472,-1,-74.0005,40.7053,3172,4,1,1694248485,1752787741,0
LTE,310,260,22766,225139460,-1,-73.9986,40.7006,1000,22,1,1694330670,1750005011,0
LTE,310,260,22766,10799105,-1,-73.999,40.7343,1000,17,1,1694503963,1733025378,0
LTE,310,260,22766,11722755,-1,-73.9987,40.7346,1000,10,1,1694503965,1733025378,0
LTE,310,260,2333,28249361,-1,-73.9791,40.7315,6043,3,1,1694543769,1737478203,0
NR,310,260,5828352,5480558893,-1,-73.9724,40.7544,1000,6,1,1695114900,1750005016,0
LTE,310,260,22766,11718914,-1,-73.9977,40.72,1000,6,1,1695187676,1752348481,0
LTE,310,260,22766,11684873,-1,-73.9949,40.726,1000,6,1,1695187756,1747521369,0
LTE,310,260,22764,10549515,-1,-73.9912,40.7029,1000,9,1,1695189638,1759192266,0
LTE,310,260,22755,14632969,-1,-73.977,40.7042,5268,6,1,1695395236,1770084726,0
NR,310,260,5828096,5372854574,-1,-73.9968,40.7115,6244,15,1,1695647972,1751330414,0
LTE,310,260,22767,11680519,-1,-73.9887,40.7537,1000,10,1,1695668220,1748135166,0
LTE,310,260,22767,11680520,-1,-73.9893,40.753,1000,16,1,1695668270,1748135166,0
LTE,310,260,22767,11715335,-1,-73.9919,40.7493,1000,11,1,1695668320,1748135166,0
LTE,310,260,22767,32176139,-1,-73.9935,40.7469,1000,16,1,1695668350,1747687446,0
LTE,310,260,22767,11716427,-1,-73.9946,40.7455,1000,4,1,1695668390,1747687445,0
LTE,310,260,22767,10569217,-1,-73.9954,40.7442,1000,19,1,1695668400,1747687446,0
LTE,310,260,22753,88172290,-1,-74.0025,40.733,1000,7,1,1695668690,1747499462,0
LTE,310,260,22753,88172300,-1,-74.0025,40.733,1000,7,1,1695668820,1747499462,0
NR,310,260,5828096,5584867643,-1,-73.9942,40.7135,1000,5,1,1695792694,1751330413,0
NR,310,260,5827584,5516668930,-1,-73.9886,40.7013,1000,7,1,1696624555,1750005011,0
LTE,310,260,22753,32602373,-1,-73.9886,40.743,1000,7,1,1697028339,1747687382,0
LTE,310,260,22766,10533897,-1,-74.0065,40.7219,1000,10,1,1697301837,1747521368,0
LTE,310,260,21508,21740290,-1,-73.9823,40.72,4705,2,1,1697143143,1735542001,0
LTE,310,260,2322,29375620,-1,-73.9823,40.72,4702,2,1,1697143163,1739398682,0
LTE,310,260,22767,38010116,-1,-73.9932,40.7074,3250,4,1,1697727669,1753504261,0
LTE,310,260,22766,11681282,-1,-73.9889,40.731,1000,6,1,1698217105,1752169321,0
LTE,310,260,22753,87886468,-1,-73.982,40.7368,5761,3,1,1698268652,1743530945,0
LTE,310,260,22766,11704321,-1,-73.9941,40.7286,1000,5,1,1698816935,1747521369,0
LTE,310,260,22767,121923333,-1,-73.9933,40.7124,4334,4,1,1698855522,1746277686,0
LTE,310,260,22764,10509059,-1,-73.9934,40.7033,500,31,1,1699652764,1747603142,0
LTE,310,260,22767,11705361,-1,-73.9921,40.7393,6740,13,1,1700239479,1747687446,0
LTE,310,260,22767,80769029,-1,-73.9879,40.7438,1000,2,1,1700244964,1747521370,0
LTE,310,260,22767,10536204,-1,-73.9883,40.7464,1000,9,1,1700251649,1747521370,0
LTE,310,260,22753,122349323,-1,-73.9896,40.7368,6478,6,1,1700252247,1754182323,0
LTE,310,260,22767,32597508,-1,-73.9874,40.7478,1000,4,1,1700253772,1734412445,0
LTE,310,260,22767,32597518,-1,-73.9871,40.7478,1000,4,1,1700253895,1734412445,0
LTE,310,260,22767,33912324,-1,-73.9906,40.7168,4244,2,1,1700820978,1744404192,0
LTE,310,260,22764,12439563,-1,-73.98,40.7011,5495,3,1,1701082278,1735542001,0
LTE,310,260,22767,11715347,-1,-73.9988,40.752,1000,3,1,1701094656,1746277686,0
LTE,310,260,22767,10541831,-1,-74.0035,40.7491,1000,3,1,1701095345,1750005015,0
LTE,310,260,22753,15096843,-1,-74.0063,40.7458,1000,9,1,1701095719,1747438278,0
LTE,310,260,22766,10540295,-1,-74.0066,40.7439,1000,4,1,1701095894,1747438280,0
LTE,310,260,22767,12076035,-1,-74.0044,40.7421,1000,13,1,1701096259,1747438281,0
LTE,310,260,22766,12299529,-1,-73.9846,40.7286,1000,5,1,1701260618,1751330403,0
LTE,310,260,22766,11681537,-1,-73.9821,40.732,1000,8,1,1701260678,1744950202,0
LTE,310,260,22767,228032270,-1,-73.9744,40.742,1000,8,1,1701261178,1751330403,0
LTE,310,260,22767,15288845,-1,-73.9737,40.7436,1000,6,1,1701261278,1751330403,0
LTE,310,260,22766,228067333,-1,-73.9931,40.7099,1000,12,1,1702450008,1729402817,0
LTE,310,260,22753,14621961,-1,-73.9906,40.7144,5872,5,1,1702566181,1755322151,0
LTE,310,260,22767,11637506,-1,-73.9985,40.7388,6454,21,1,1702566889,1747499461,0
LTE,310,260,22767,12076041,-1,-74.0031,40.7415,1000,6,1,1702570683,1747438281,0
LTE,310,260,22767,35555076,-1,-73.9949,40.7161,2508,2,1,1702571233,1750005003,0
LTE,310,260,22753,14572552,-1,-73.9897,40.718,5000,3,1,1698488333,1754530509,0
LTE,310,260,22764,10609922,-1,-73.9778,40.7063,6561,3,1,1698489563,1753504258,0
LTE,310,410,2342,28614542,-1,-73.9891,40.7418,1393,3,1,1703105603,1729402824,0
LTE,310,260,22766,11678981,-1,-74.0094,40.7099,3629,15,1,1705687454,1751054525,0
LTE,310,260,22767,228032260,-1,-73.9744,40.742,1000,5,1,1707127962,1744950202,0
LTE,310,260,22755,27994637,-1,-73.9903,40.7015,7378,20,1,1707317904,1774323610,0
LTE,310,260,22753,14621447,-1,-73.9784,40.7512,4566,5,1,1707326041,1757064902,0
LTE,310,410,2351,29930355,-1,-73.991,40.7503,1000,3,1,1707564676,1745016744,0
LTE,310,410,2410,28476694,-1,-73.9879,40.7502,1000,14,1,1707564696,1747354202,0
LTE,310,410,2410,29880625,-1,-73.9854,40.7474,1000,5,1,1707566106,1747687382,0
LTE,310,410,2410,29882292,-1,-73.9827,40.7511,1000,6,1,1707566556,1747687382,0
LTE,310,410,2450,30159409,-1,-73.9826,40.7542,4515,12,1,1707568356,1747968604,0
LTE,310,260,22768,11604236,-1,-73.9896,40.7182,5379,5,1,1709658259,1752167521,0
LTE,310,260,22766,32646657,-1,-73.9965,40.7257,1000,5,1,1710315126,1747521369,0
LTE,310,260,22766,10572296,-1,-73.9972,40.7247,1000,4,1,1710315196,1747521369,0
LTE,310,260,22753,14191877,-1,-73.9983,40.7242,1000,5,1,1710315216,1747521368,0
LTE,310,260,22766,32607745,-1,-73.9988,40.7229,1000,5,1,1710315256,1747521369,0
LTE,310,260,21508,21740033,-1,-73.9723,40.7118,4137,2,1,1710609521,1750005062,0
LTE,310,260,22755,88839701,-1,-73.9843,40.7055,6757,8,1,1712300884,1762748881,0
LTE,310,260,22767,15285260,-1,-73.9829,40.7477,1000,8,1,1712939148,1750005015,0
LTE,310,260,22767,12073993,-1,-73.9809,40.7478,1000,10,1,1712939736,1750005015,0
LTE,310,260,22753,15294211,-1,-73.9711,40.7523,1000,4,1,1712940815,1744404187,0
LTE,310,260,22767,11637512,-1,-74.0016,40.7411,1000,3,1,1713282517,1747438281,0
LTE,310,260,20481,20634116,-1,-73.9862,40.7075,6567,3,1,1713529028,1756614063,0
LTE,310,260,22766,10572295,-1,-73.9986,40.7284,1000,5,1,1713979942,1747499463,0
LTE,310,260,22753,13850637,-1,-73.9871,40.7379,6362,3,1,1714064228,1732360369,0
LTE,310,260,22768,10535945,-1,-73.9895,40.7231,4708,2,1,1714064468,1732360369,0
LTE,310,260,22768,12068097,-1,-73.9876,40.7516,7880,6,1,1714064559,1743530945,0
LTE,310,260,22753,14628355,-1,-73.9901,40.7286,3318,3,1,1714500526,1747968605,0
LTE,310,260,22753,14628361,-1,-73.9942,40.714,1000,2,1,1714500601,1747968605,0
LTE,310,260,22753,32882188,-1,-73.9794,40.7346,1000,13,1,1715087847,1744950202,0
LTE,310,260,22753,32882187,-1,-73.9779,40.7368,1000,5,1,1715087857,1751330403,0
LTE,310,260,22753,32882178,-1,-73.9786,40.7344,1000,17,1,1715109132,1751330403,0
LTE,310,260,22753,32882177,-1,-73.9785,40.7369,1000,13,1,1715110004,1751330403,0
LTE,310,260,22766,10570249,-1,-73.9818,40.7324,1000,5,1,1715772460,1744950201,0
LTE,310,260,22766,12118797,-1,-73.9857,40.7452,2734,4,1,1716385165,1752348601,0
LTE,310,260,22766,12118795,-1,-74.0081,40.7342,5173,3,1,1716385185,1750005003,0
LTE,310,260,21505,21736194,-1,-73.9721,40.7104,4072,2,1,1713796871,1742035563,0
LTE,310,410,2332,29328150,-1,-74.0113,40.7101,1000,10,1,1713797201,1730541678,0
LTE,310,260,22767,15221261,-1,-73.9929,40.7437,1000,11,1,1713805378,1747687446,0
LTE,310,260,22766,10572290,-1,-73.998,40.726,1000,4,1,1713981234,1747521369,0
LTE,310,260,22767,32648963,-1,-73.9844,40.751,1000,3,1,1716882349,1744404190,0
LTE,310,260,22767,32648973,-1,-73.9841,40.7509,1000,5,1,1716973214,1744404190,0
LTE,310,260,22767,11238663,-1,-73.9872,40.7539,1000,4,1,1717590990,1742035577,0
LTE,310,260,21505,21734403,-1,-73.9908,40.7139,2379,2,1,1718117856,1761186856,0
LTE,310,260,22766,10240771,-1,-74.0129,40.7257,1000,10,1,1718284956,1729402826,0
LTE,310,260,21505,21735182,-1,-73.9873,40.7156,4168,2,1,1718353955,1736150887,0
LTE,310,260,22753,27995650,-1,-73.9763,40.7101,1000,20,1,1718706731,1747592103,0
LTE,310,260,22766,35557125,-1,-73.9757,40.7165,1000,9,1,1718742639,1729402816,0
LTE,310,260,22766,35557124,-1,-73.9753,40.7179,1000,5,1,1718742649,1729402816,0
LTE,310,260,22767,11645189,-1,-73.9876,40.7518,1710,8,1,1718796543,1751330408,0
LTE,310,260,22766,228924421,-1,-73.9931,40.7418,1000,2,1,1720123346,1752168361,0
LTE,310,410,2333,30666422,-1,-73.9903,40.7514,1836,3,1,1720123436,1727911885,0
LTE,310,260,22767,11718153,-1,-73.9925,40.7513,1000,7,1,1720124076,1750005015,0
LTE,310,260,22753,32784397,-1,-73.9964,40.7528,1000,6,1,1720124146,1747438275,0
LTE,310,260,22753,32784387,-1,-73.9964,40.7524,1000,4,1,1720124126,1747438275,0
LTE,310,260,22753,15290113,-1,-74.0,40.754,1000,6,1,1720124446,1747438278,0
LTE,310,260,22753,32680708,-1,-74.001,40.7527,1000,4,1,1720124666,1750005015,0
LTE,310,260,22767,12071169,-1,-74.0011,40.7467,1000,3,1,1720129299,1750005015,0
LTE,310,260,22767,10543617,-1,-73.9989,40.7447,1000,7,1,1720129645,1747499461,0
LTE,310,260,22767,12817155,-1,-73.9985,40.7456,1000,3,1,1720129812,1750005014,0
LTE,310,260,2342,28614526,-1,-73.9901,40.7354,1000,2,1,1720610429,1758611050,0
LTE,310,410,2333,29528591,-1,-73.9886,40.7238,4810,2,1,1720969633,1727911885,0
LTE,310,410,20480,20589827,-1,-73.9886,40.7238,4810,2,1,1720969633,1727911885,0
LTE,310,260,22767,32622082,-1,-73.9904,40.7492,1000,5,1,1721158956,1743530944,0
LTE,310,260,22753,88171266,-1,-73.9879,40.7542,1000,3,1,1721219669,1748135166,0
LTE,310,260,22753,27995660,-1,-73.9748,40.71,905,28,1,1721415847,1747592103,0
LTE,310,260,22753,27995661,-1,-73.982,40.7093,1000,7,1,1721415867,1747578727,0
LTE,310,260,22766,10570503,-1,-74.0133,40.7047,1000,12,1,1721908971,1732360333,0
