Facility ID,Facility Name,Description,Short Description,Attribute Type,Attribute Value,Measure Value,Sub Type,County,Regional Office,Effective Date
21,Hudson Park Rehabilitation and Nursing Center,Residential Health Care Facility - SNF,NH,Service,Baseline Services - Nursing Home,0,,Albany,Capital District Regional Office,02/01/1989
21,Hudson Park Rehabilitation and Nursing Center,Residential Health Care Facility - SNF,NH,Service,Dental,0,,Albany,Capital District Regional Office,08/01/1980
21,Hudson Park Rehabilitation and Nursing Center,Residential Health Care Facility - SNF,NH,Service,Medical Social Services,0,,Albany,Capital District Regional Office,08/01/1980
21,Hudson Park Rehabilitation and Nursing Center,Residential Health Care Facility - SNF,NH,Service,Nursing,0,,Albany,Capital District Regional Office,12/30/2008
21,Hudson Park Rehabilitation and Nursing Center,Residential Health Care Facility - SNF,NH,Service,Nutritional,0,,Albany,Capital District Regional Office,12/30/2008
21,Hudson Park Rehabilitation and Nursing Center,Residential Health Care Facility - SNF,NH,Service,Optometry,0,,Albany,Capital District Regional Office,12/30/2008
21,Hudson Park Rehabilitation and Nursing Center,Residential Health Care Facility - SNF,NH,Service,Pharmaceutical Service,0,,Albany,Capital District Regional Office,08/01/1980
21,Hudson Park Rehabilitation and Nursing Center,Residential Health Care Facility - SNF,NH,Service,Physician Services,0,,Albany,Capital District Regional Office,08/01/1980
21,Hudson Park Rehabilitation and Nursing Center,Residential Health Care Facility - SNF,NH,Service,Psychology,0,,Albany,Capital District Regional Office,08/01/1980
21,Hudson Park Rehabilitation and Nursing Center,Residential Health Care Facility - SNF,NH,Service,Therapy - Occupational,0,,Albany,Capital District Regional Office,08/01/1980
21,Hudson Park Rehabilitation and Nursing Center,Residential Health Care Facility - SNF,NH,Service,Therapy - Physical,0,,Albany,Capital District Regional Office,08/01/1980
21,Hudson Park Rehabilitation and Nursing Center,Residential Health Care Facility - SNF,NH,Service,Therapy - Speech Language Pathology,0,,Albany,Capital District Regional Office,08/01/1980
22,Daughters of Sarah Nursing Center,Residential Health Care Facility - SNF,NH,Bed,RHCF,210,Permanent,Albany,Capital District Regional Office,03/25/2007
22,Daughters of Sarah Nursing Center,Residential Health Care Facility - SNF,NH,Service,Audiology,0,,Albany,Capital District Regional Office,03/25/2007
22,Daughters of Sarah Nursing Center,Residential Health Care Facility - SNF,NH,Service,Baseline Services - Nursing Home,0,,Albany,Capital District Regional Office,02/01/1989
22,Daughters of Sarah Nursing Center,Residential Health Care Facility - SNF,NH,Service,Dental,0,,Albany,Capital District Regional Office,03/25/2007
22,Daughters of Sarah Nursing Center,Residential Health Care Facility - SNF,NH,Service,Medical Social Services,0,,Albany,Capital District Regional Office,03/25/2007
22,Daughters of Sarah Nursing Center,Residential Health Care Facility - SNF,NH,Service,Nursing,0,,Albany,Capital District Regional Office,12/30/2008
22,Daughters of Sarah Nursing Center,Residential Health Care Facility - SNF,NH,Service,Nutritional,0,,Albany,Capital District Regional Office,12/30/2008
22,Daughters of Sarah Nursing Center,Residential Health Care Facility - SNF,NH,Service,Optometry,0,,Albany,Capital District Regional Office,12/30/2008
22,Daughters of Sarah Nursing Center,Residential Health Care Facility - SNF,NH,Service,Pharmaceutical Service,0,,Albany,Capital District Regional Office,03/25/2007
22,Daughters of Sarah Nursing Center,Residential Health Care Facility - SNF,NH,Service,Physician Services,0,,Albany,Capital District Regional Office,03/25/2007
22,Daughters of Sarah Nursing Center,Residential Health Care Facility - SNF,NH,Service,Psychology,0,,Albany,Capital District Regional Office,03/25/2007
22,Daughters of Sarah Nursing Center,Residential Health Care Facility - SNF,NH,Service,Respite 1,0,,Albany,Capital District Regional Office,11/09/1992
22,Daughters of Sarah Nursing Center,Residential Health Care Facility - SNF,NH,Service,Therapy - Occupational,0,,Albany,Capital District Regional Office,03/25/2007
22,Daughters of Sarah Nursing Center,Residential Health Care Facility - SNF,NH,Service,Therapy - Occupational O/P,0,,Albany,Capital District Regional Office,12/30/2008
22,Daughters of Sarah Nursing Center,Residential Health Care Facility - SNF,NH,Service,Therapy - Physical,0,,Albany,Capital District Regional Office,03/25/2007
22,Daughters of Sarah Nursing Center,Residential Health Care Facility - SNF,NH,Service,Therapy - Physical O/P,0,,Albany,Capital District Regional Office,12/30/2008
22,Daughters of Sarah Nursing Center,Residential Health Care Facility - SNF,NH,Service,Therapy - Speech Language Pathology,0,,Albany,Capital District Regional Office,03/25/2007
22,Daughters of Sarah Nursing Center,Residential Health Care Facility - SNF,NH,Service,Therapy - Speech Language Pathology O/P,0,,Albany,Capital District Regional Office,12/30/2008
23,Teresian House Nursing Home Co Inc,Residential Health Care Facility - SNF,NH,Bed,RHCF,300,Permanent,Albany,Capital District Regional Office,01/01/1991
23,Teresian House Nursing Home Co Inc,Residential Health Care Facility - SNF,NH,Service,Audiology,0,,Albany,Capital District Regional Office,01/01/1991
23,Teresian House Nursing Home Co Inc,Residential Health Care Facility - SNF,NH,Service,Baseline Services - Nursing Home,0,,Albany,Capital District Regional Office,02/01/1989
23,Teresian House Nursing Home Co Inc,Residential Health Care Facility - SNF,NH,Service,Dental,0,,Albany,Capital District Regional Office,01/01/1991
23,Teresian House Nursing Home Co Inc,Residential Health Care Facility - SNF,NH,Service,Medical Social Services,0,,Albany,Capital District Regional Office,01/01/1991
23,Teresian House Nursing Home Co Inc,Residential Health Care Facility - SNF,NH,Service,Nursing,0,,Albany,Capital District Regional Office,12/30/2008
23,Teresian House Nursing Home Co Inc,Residential Health Care Facility - SNF,NH,Service,Nutritional,0,,Albany,Capital District Regional Office,12/30/2008
23,Teresian House Nursing Home Co Inc,Residential Health Care Facility - SNF,NH,Service,Optometry,0,,Albany,Capital District Regional Office,12/30/2008
23,Teresian House Nursing Home Co Inc,Residential Health Care Facility - SNF,NH,Service,Pharmaceutical Service,0,,Albany,Capital District Regional Office,01/01/1991
23,Teresian House Nursing Home Co Inc,Residential Health Care Facility - SNF,NH,Service,Physician Services,0,,Albany,Capital District Regional Office,01/01/1991
23,Teresian House Nursing Home Co Inc,Residential Health Care Facility - SNF,NH,Service,Psychology,0,,Albany,Capital District Regional Office,01/01/1991
23,Teresian House Nursing Home Co Inc,Residential Health Care Facility - SNF,NH,Service,Respite 2,0,,Albany,Capital District Regional Office,06/01/2000
23,Teresian House Nursing Home Co Inc,Residential Health Care Facility - SNF,NH,Service,Therapy - Occupational,0,,Albany,Capital District Regional Office,01/01/1991
23,Teresian House Nursing Home Co Inc,Residential Health Care Facility - SNF,NH,Service,Therapy - Physical,0,,Albany,Capital District Regional Office,01/01/1991
23,Teresian House Nursing Home Co Inc,Residential Health Care Facility - SNF,NH,Service,Therapy - Speech Language Pathology,0,,Albany,Capital District Regional Office,01/01/1991
27,Delmar Center for Rehabilitation and Nursing,Residential Health Care Facility - SNF,NH,Bed,RHCF,120,Permanent,Albany,Capital District Regional Office,01/01/1991
27,Delmar Center for Rehabilitation and Nursing,Residential Health Care Facility - SNF,NH,Service,Audiology,0,,Albany,Capital District Regional Office,01/01/1991
27,Delmar Center for Rehabilitation and Nursing,Residential Health Care Facility - SNF,NH,Service,Baseline Services - Nursing Home,0,,Albany,Capital District Regional Office,01/01/1991
27,Delmar Center for Rehabilitation and Nursing,Residential Health Care Facility - SNF,NH,Service,Dental,0,,Albany,Capital District Regional Office,01/01/1991
27,Delmar Center for Rehabilitation and Nursing,Residential Health Care Facility - SNF,NH,Service,Medical Social Services,0,,Albany,Capital District Regional Office,01/01/1991
27,Delmar Center for Rehabilitation and Nursing,Residential Health Care Facility - SNF,NH,Service,Nursing,0,,Albany,Capital District Regional Office,12/30/2008
27,Delmar Center for Rehabilitation and Nursing,Residential Health Care Facility - SNF,NH,Service,Nutritional,0,,Albany,Capital District Regional Office,12/30/2008
27,Delmar Center for Rehabilitation and Nursing,Residential Health Care Facility - SNF,NH,Service,Optometry,0,,Albany,Capital District Regional Office,12/30/2008
27,Delmar Center for Rehabilitation and Nursing,Residential Health Care Facility - SNF,NH,Service,Pharmaceutical Service,0,,Albany,Capital District Regional Office,01/01/1991
27,Delmar Center for Rehabilitation and Nursing,Residential Health Care Facility - SNF,NH,Service,Physician Services,0,,Albany,Capital District Regional Office,01/01/1991
27,Delmar Center for Rehabilitation and Nursing,Residential Health Care Facility - SNF,NH,Service,Psychology,0,,Albany,Capital District Regional Office,01/01/1991
27,Delmar Center for Rehabilitation and Nursing,Residential Health Care Facility - SNF,NH,Service,Therapy - Occupational,0,,Albany,Capital District Regional Office,01/01/1991
27,Delmar Center for Rehabilitation and Nursing,Residential Health Care Facility - SNF,NH,Service,Therapy - Physical,0,,Albany,Capital District Regional Office,01/01/1991
27,Delmar Center for Rehabilitation and Nursing,Residential Health Care Facility - SNF,NH,Service,Therapy - Speech Language Pathology,0,,Albany,Capital District Regional Office,01/01/1991
30,Shaker Place Rehabilitation and Nursing Center,Residential Health Care Facility - SNF,NH,Bed,RHCF,250,Permanent,Albany,Capital District Regional Office,06/30/2008
30,Shaker Place Rehabilitation and Nursing Center,Residential Health Care Facility - SNF,NH,Service,Audiology,0,,Albany,Capital District Regional Office,06/30/2008
30,Shaker Place Rehabilitation and Nursing Center,Residential Health Care Facility - SNF,NH,Service,Baseline Services - Nursing Home,0,,Albany,Capital District Regional Office,02/01/1989
30,Shaker Place Rehabilitation and Nursing Center,Residential Health Care Facility - SNF,NH,Service,Dental,0,,Albany,Capital District Regional Office,06/30/2008
30,Shaker Place Rehabilitation and Nursing Center,Residential Health Care Facility - SNF,NH,Service,Medical Social Services,0,,Albany,Capital District Regional Office,06/30/2008
30,Shaker Place Rehabilitation and Nursing Center,Residential Health Care Facility - SNF,NH,Service,Nursing,0,,Albany,Capital District Regional Office,12/30/2008
30,Shaker Place Rehabilitation and Nursing Center,Residential Health Care Facility - SNF,NH,Service,Nutritional,0,,Albany,Capital District Regional Office,12/30/2008
30,Shaker Place Rehabilitation and Nursing Center,Residential Health Care Facility - SNF,NH,Service,Optometry,0,,Albany,Capital District Regional Office,12/30/2008
30,Shaker Place Rehabilitation and Nursing Center,Residential Health Care Facility - SNF,NH,Service,Pharmaceutical Service,0,,Albany,Capital District Regional Office,06/30/2008
30,Shaker Place Rehabilitation and Nursing Center,Residential Health Care Facility - SNF,NH,Service,Physician Services,0,,Albany,Capital District Regional Office,06/30/2008
30,Shaker Place Rehabilitation and Nursing Center,Residential Health Care Facility - SNF,NH,Service,Psychology,0,,Albany,Capital District Regional Office,06/30/2008
30,Shaker Place Rehabilitation and Nursing Center,Residential Health Care Facility - SNF,NH,Service,Radiology - Diagnostic,0,,Albany,Capital District Regional Office,08/01/1979
30,Shaker Place Rehabilitation and Nursing Center,Residential Health Care Facility - SNF,NH,Service,Therapy - Occupational,0,,Albany,Capital District Regional Office,06/30/2008
30,Shaker Place Rehabilitation and Nursing Center,Residential Health Care Facility - SNF,NH,Service,Therapy - Physical,0,,Albany,Capital District Regional Office,06/30/2008
30,Shaker Place Rehabilitation and Nursing Center,Residential Health Care Facility - SNF,NH,Service,Therapy - Speech Language Pathology,0,,Albany,Capital District Regional Office,06/30/2008
33,The Grand Rehabilitation and Nursing at Guilderland,Residential Health Care Facility - SNF,NH,Bed,RHCF,127,Permanent,Albany,Capital District Regional Office,05/28/2002
33,The Grand Rehabilitation and Nursing at Guilderland,Residential Health Care Facility - SNF,NH,Service,Audiology,0,,Albany,Capital District Regional Office,05/28/2002
33,The Grand Rehabilitation and Nursing at Guilderland,Residential Health Care Facility - SNF,NH,Service,Baseline Services - Nursing Home,0,,Albany,Capital District Regional Office,02/01/1989
33,The Grand Rehabilitation and Nursing at Guilderland,Residential Health Care Facility - SNF,NH,Service,Dental,0,,Albany,Capital District Regional Office,05/28/2002
33,The Grand Rehabilitation and Nursing at Guilderland,Residential Health Care Facility - SNF,NH,Service,Medical Social Services,0,,Albany,Capital District Regional Office,05/28/2002
33,The Grand Rehabilitation and Nursing at Guilderland,Residential Health Care Facility - SNF,NH,Service,Nursing,0,,Albany,Capital District Regional Office,12/30/2008
33,The Grand Rehabilitation and Nursing at Guilderland,Residential Health Care Facility - SNF,NH,Service,Nutritional,0,,Albany,Capital District Regional Office,12/30/2008
33,The Grand Rehabilitation and Nursing at Guilderland,Residential Health Care Facility - SNF,NH,Service,Optometry,0,,Albany,Capital District Regional Office,12/30/2008
33,The Grand Rehabilitation and Nursing at Guilderland,Residential Health Care Facility - SNF,NH,Service,Pharmaceutical Service,0,,Albany,Capital District Regional Office,05/28/2002
33,The Grand Rehabilitation and Nursing at Guilderland,Residential Health Care Facility - SNF,NH,Service,Physician Services,0,,Albany,Capital District Regional Office,05/28/2002
33,The Grand Rehabilitation and Nursing at Guilderland,Residential Health Care Facility - SNF,NH,Service,Psychology,0,,Albany,Capital District Regional Office,05/28/2002
33,The Grand Rehabilitation and Nursing at Guilderland,Residential Health Care Facility - SNF,NH,Service,Therapy - Occupational,0,,Albany,Capital District Regional Office,05/28/2002
33,The Grand Rehabilitation and Nursing at Guilderland,Residential Health Care Facility - SNF,NH,Service,Therapy - Physical,0,,Albany,Capital District Regional Office,05/28/2002
33,The Grand Rehabilitation and Nursing at Guilderland,Residential Health Care Facility - SNF,NH,Service,Therapy - Speech Language Pathology,0,,Albany,Capital District Regional Office,05/28/2002
34,Allegany County Department of Health,Diagnostic and Treatment Center,DTC,Service,Clinic Part Time Services,0,,Allegany,Western Regional Office - Buffalo,03/10/1986
34,Allegany County Department of Health,Diagnostic and Treatment Center,DTC,Service,Medical Services - Primary Care,0,,Allegany,Western Regional Office - Buffalo,06/01/2015
37,Cuba Memorial Hospital Inc,Primary Care Hospital - Critical Access Hospital,,Bed,Special Use,6,Permanent,Allegany,Western Regional Office - Buffalo,12/22/1995
37,Cuba Memorial Hospital Inc,Primary Care Hospital - Critical Access Hospital,,Service,Clinic Part Time Services,0,,Allegany,Western Regional Office - Buffalo,07/10/1989
37,Cuba Memorial Hospital Inc,Primary Care Hospital - Critical Access Hospital,,Service,Medical Services - Other Medical Specialties,0,,Allegany,Western Regional Office - Buffalo,06/01/2015
