node_id,fail_freq,mean_fail_time_h,p50_fail_time_h,p95_fail_time_h,name,infra_type,borough,lat,lon,flood_extreme_2080_depth_m
water_mason_avenue_pumping_station,0.623,48.0,48,48,Mason Avenue Pumping Station,water,Staten Island,40.580979,-74.091523,0.0
water_well_station_#10,0.623,0.0,0,0,Well Station #10,water,Queens,40.694957,-73.736464,0.6
fuel_station_citgo_1044,0.623,0.0,0,0,Citgo (Citgo),fuel,Staten Island,40.583606,-74.095008,0.6
fuel_station_citgo_0839,0.622,0.0,0,0,Citgo (Citgo),fuel,Queens,40.764714,-73.88395,0.6
fuel_station_shell_0224,0.62,0.0,0,0,Shell (Shell),fuel,Queens,40.713674,-73.75352,0.6
water_well_station_#5,0.62,48.0,48,48,Well Station #5,water,Queens,40.714069,-73.760116,0.0
water_well_station_#7,0.62,48.0,48,48,Well Station #7,water,Queens,40.717592,-73.752997,0.0
telecom_cluster_02920,0.619,3.6,6,6,T-Mobile cluster,telecom,Queens,40.739433,-73.8295,0.2
telecom_cluster_01909,0.618,48.0,48,48,T-Mobile cluster,telecom,Brooklyn,40.635091,-73.977991,0.0
fuel_station_mobil_1019,0.618,0.0,0,0,Mobil (Mobil),fuel,Brooklyn,40.592255,-73.90815,0.6
telecom_cluster_01940,0.618,48.0,48,48,T-Mobile cluster,telecom,Brooklyn,40.64065,-73.97963,0.0
telecom_cluster_01910,0.618,48.0,48,48,T-Mobile cluster,telecom,Brooklyn,40.635583,-73.97525,0.0
fuel_station_bp_0542,0.618,0.0,0,0,BP (BP),fuel,Queens,40.726905,-73.907141,0.6
fuel_station_shell_0593,0.618,0.0,0,0,Shell (Shell),fuel,Brooklyn,40.638049,-73.97934,0.6
fuel_station_citgo_0915,0.616,0.0,0,0,Citgo (Citgo),fuel,Staten Island,40.630482,-74.107557,0.6
hospital_richmond_university_medical_center,0.616,96.0,96,96,Richmond University Medical Center,hospital,Staten Island,40.635707,-74.105902,0.0
fuel_station_exxon_0554,0.611,0.0,0,0,Exxon (Exxon),fuel,Queens,40.728026,-73.906743,0.6
telecom_cluster_02801,0.611,48.0,48,48,T-Mobile cluster,telecom,Queens,40.730817,-73.915783,0.0
telecom_cluster_02802,0.611,48.0,48,48,T-Mobile cluster,telecom,Queens,40.728633,-73.910142,0.0
telecom_cluster_03712,0.61,48.0,48,48,T-Mobile cluster,telecom,Bronx,40.84208,-73.902,0.0
fuel_station_shell_0373,0.61,0.0,0,0,Shell (Shell),fuel,Brooklyn,40.661234,-73.920604,0.6
fuel_station_unknown_gas_station_1075,0.61,0.0,0,0,Unknown Gas Station,fuel,Bronx,40.843933,-73.902767,0.6
telecom_cluster_03711,0.61,48.0,48,48,T-Mobile cluster,telecom,Bronx,40.839464,-73.903991,0.0
fuel_station_unknown_gas_station_1094,0.605,0.0,0,0,Unknown Gas Station,fuel,Brooklyn,40.607953,-73.925146,0.6
fuel_station_gulf_0324,0.6,0.0,0,0,Gulf (Gulf),fuel,Brooklyn,40.582388,-73.959617,0.6
fuel_station_gulf_0735,0.595,0.0,0,0,Gulf,fuel,Queens,40.709721,-73.774478,0.6
fuel_station_bp_0527,0.59,0.0,0,0,BP (BP),fuel,Brooklyn,40.636858,-73.968454,0.6
water_well_station_#19,0.511,6.9,6,6,Well Station #19,water,Queens,40.712383,-73.792049,0.0
water_well_station_#53,0.506,6.0,6,6,Well Station #53,water,Queens,40.724967,-73.807603,0.0
water_well_station_#52,0.506,6.0,6,6,Well Station #52,water,Queens,40.728786,-73.808552,0.0
telecom_cluster_02815,0.506,6.0,6,6,T-Mobile cluster,telecom,Queens,40.72845,-73.811438,0.0
telecom_cluster_02711,0.506,6.0,6,6,T-Mobile cluster,telecom,Queens,40.71945,-73.82695,0.0
fuel_station_gulf_0703,0.506,6.0,6,6,Gulf (Gulf),fuel,Queens,40.71735,-73.817582,0.0
telecom_cluster_02814,0.506,6.0,6,6,T-Mobile cluster,telecom,Queens,40.729262,-73.813769,0.0
fuel_station_mobil_0887,0.506,6.0,6,6,Mobil,fuel,Queens,40.732921,-73.82549,0.0
telecom_cluster_02709,0.506,6.0,6,6,T-Mobile cluster,telecom,Queens,40.71995,-73.835083,0.0
telecom_cluster_00586,0.506,6.0,6,6,AT&T cluster,telecom,Queens,40.7209,-73.8312,0.0
fuel_station_bp_0616,0.506,6.0,6,6,BP (BP),fuel,Queens,40.726869,-73.810422,0.0
subway_169_st_f,0.506,6.0,6,6,169 St,subway,Queens,40.71047,-73.793604,0.0
telecom_cluster_02657,0.506,96.0,96,96,T-Mobile cluster,telecom,Queens,40.715175,-73.829225,0.0
telecom_cluster_00548,0.506,6.0,6,6,AT&T cluster,telecom,Queens,40.71565,-73.81545,0.0
telecom_cluster_00629,0.506,6.0,6,6,AT&T cluster,telecom,Queens,40.7259,-73.8287,0.0
hospital_queens_hospital_center,0.506,48.0,48,48,Queens Hospital Center,hospital,Queens,40.717777,-73.805293,0.0
fuel_station_mobil_0543,0.506,6.0,6,6,Mobil (Mobil),fuel,Queens,40.713974,-73.80749,0.0
telecom_cluster_02662,0.506,6.0,6,6,T-Mobile cluster,telecom,Queens,40.71605,-73.8056,0.0
telecom_cluster_02660,0.506,6.0,6,6,T-Mobile cluster,telecom,Queens,40.716,-73.813667,0.0
telecom_cluster_02868,0.506,6.0,6,6,T-Mobile cluster,telecom,Queens,40.734643,-73.814786,0.0
water_well_station_#18,0.506,6.0,6,6,Well Station #18,water,Queens,40.715015,-73.803083,0.0
telecom_cluster_02765,0.506,6.0,6,6,T-Mobile cluster,telecom,Queens,40.7274,-73.811,0.0
water_well_station_#50,0.506,6.0,6,6,Well Station #50,water,Queens,40.723387,-73.809924,0.0
telecom_cluster_02865,0.506,6.0,6,6,T-Mobile cluster,telecom,Queens,40.73605,-73.8286,0.0
telecom_cluster_02713,0.506,6.0,6,6,T-Mobile cluster,telecom,Queens,40.718567,-73.794067,0.0
water_flushing_meadow_corona_park,0.506,6.0,6,6,Flushing Meadow Corona Park,water,Queens,40.723266,-73.827136,0.0
telecom_cluster_02763,0.506,6.0,6,6,T-Mobile cluster,telecom,Queens,40.724425,-73.8352,0.0
telecom_cluster_02663,0.506,6.0,6,6,T-Mobile cluster,telecom,Queens,40.716717,-73.801133,0.0
fuel_station_unknown_gas_station_0737,0.506,6.0,6,6,Unknown Gas Station,fuel,Queens,40.726429,-73.821371,0.0
fuel_station_hillside_ave_mobil_mart_1009,0.506,6.0,6,6,Hillside Ave Mobil Mart (Mobil),fuel,Queens,40.709452,-73.797482,0.0
telecom_cluster_02764,0.506,6.0,6,6,T-Mobile cluster,telecom,Queens,40.7238,-73.831033,0.0
power_hillcrest,0.506,0.0,0,0,Hillcrest,power,Queens,40.724261,-73.804405,0.6
telecom_cluster_02712,0.506,6.0,6,6,T-Mobile cluster,telecom,Queens,40.7183,-73.8214,0.0
fuel_station_shell_0617,0.506,6.0,6,6,Shell (Shell),fuel,Queens,40.718384,-73.815656,0.0
fuel_station_amoco_0206,0.506,6.0,6,6,Amoco (Amoco),fuel,Queens,40.720095,-73.809448,0.0
water_well_station_#51,0.506,6.0,6,6,Well Station #51,water,Queens,40.722359,-73.804176,0.0
telecom_cluster_02710,0.506,6.0,6,6,T-Mobile cluster,telecom,Queens,40.71945,-73.829862,0.0
telecom_cluster_02867,0.506,6.0,6,6,T-Mobile cluster,telecom,Queens,40.7327,-73.8197,0.0
telecom_cluster_00587,0.506,6.0,6,6,AT&T cluster,telecom,Queens,40.7199,-73.7962,0.0
telecom_cluster_02866,0.506,6.0,6,6,T-Mobile cluster,telecom,Queens,40.7368,-73.827,0.0
fuel_station_mobil_0108,0.506,6.0,6,6,Mobil (Mobil),fuel,Queens,40.721891,-73.804106,0.0
telecom_cluster_03205,0.486,6.0,6,6,T-Mobile cluster,telecom,Queens,40.766767,-73.863567,0.0
telecom_cluster_03307,0.486,6.0,6,6,T-Mobile cluster,telecom,Queens,40.7748,-73.8667,0.0
water_tallmans_island_wwtp,0.486,6.0,6,6,Tallmans Island Wwtp,water,Queens,40.794938,-73.839342,0.0
telecom_cluster_03342,0.486,6.0,6,6,T-Mobile cluster,telecom,Queens,40.7813,-73.8683,0.0
water_tallman_island_wwtp,0.486,6.0,6,6,Tallman Island Wwtp,water,Queens,40.79403,-73.840255,0.0
power_chisholm,0.486,0.0,0,0,Chisholm,power,Queens,40.784207,-73.85091,0.6
telecom_cluster_00999,0.486,6.0,6,6,AT&T cluster,telecom,Queens,40.7706,-73.8704,0.0
telecom_cluster_03036,0.469,13.7,0,48,T-Mobile cluster,telecom,Queens,40.749827,-73.875793,0.2
telecom_cluster_02650,0.449,9.5,0,24,T-Mobile cluster,telecom,Queens,40.713,-73.867933,0.2
telecom_cluster_00710,0.449,10.3,0,24,AT&T cluster,telecom,Queens,40.733375,-73.864725,0.2
telecom_cluster_00583,0.439,9.6,0,24,AT&T cluster,telecom,Queens,40.721867,-73.847767,0.2
telecom_cluster_02651,0.432,10.2,0,24,T-Mobile cluster,telecom,Queens,40.715875,-73.8612,0.2
telecom_cluster_02915,0.425,10.1,0,24,T-Mobile cluster,telecom,Queens,40.740675,-73.858875,0.2
telecom_cluster_03040,0.424,10.5,0,24,T-Mobile cluster,telecom,Queens,40.750429,-73.855314,0.2
telecom_cluster_00886,0.421,10.5,0,24,AT&T cluster,telecom,Queens,40.7531,-73.8522,0.2
telecom_cluster_01912,0.325,8.1,0,48,T-Mobile cluster,telecom,Brooklyn,40.635412,-73.963488,0.2
telecom_cluster_02333,0.312,6.5,0,48,T-Mobile cluster,telecom,Brooklyn,40.684729,-73.924786,0.2
telecom_cluster_00148,0.309,7.8,0,48,AT&T cluster,telecom,Brooklyn,40.648932,-73.979368,0.2
telecom_cluster_02274,0.303,7.8,0,48,T-Mobile cluster,telecom,Brooklyn,40.681075,-73.979925,0.2
telecom_cluster_03037,0.288,27.8,24,48,T-Mobile cluster,telecom,Queens,40.750138,-73.87075,0.0
telecom_cluster_03038,0.288,27.8,24,48,T-Mobile cluster,telecom,Queens,40.75005,-73.86375,0.0
fuel_station_bp_0740,0.288,4.8,6,6,BP,fuel,Queens,40.745228,-73.867739,0.2
fuel_station_bp_0680,0.287,4.6,6,6,BP (BP),fuel,Queens,40.71969,-73.89107,0.2
fuel_station_mobile_0681,0.287,4.8,6,6,Mobile (Mobil),fuel,Queens,40.719411,-73.890844,0.2
fuel_station_gulf_1057,0.285,4.8,6,6,Gulf (Gulf),fuel,Queens,40.738678,-73.849193,0.2
fuel_station_bp_0277,0.281,4.9,6,6,BP (BP),fuel,Queens,40.736772,-73.856771,0.2
telecom_cluster_02066,0.279,0.0,0,0,T-Mobile cluster,telecom,Brooklyn,40.6545,-73.9094,0.2
telecom_cluster_01878,0.277,0.0,0,0,T-Mobile cluster,telecom,Brooklyn,40.63015,-74.016975,0.2
telecom_cluster_00663,0.272,0.0,0,0,AT&T cluster,telecom,Queens,40.730933,-73.925167,0.2
telecom_cluster_03137,0.268,0.0,0,0,T-Mobile cluster,telecom,Queens,40.76165,-73.897,0.2
telecom_cluster_01782,0.268,0.0,0,0,T-Mobile cluster,telecom,Staten Island,40.608475,-74.129475,0.2
telecom_cluster_03330,0.267,0.0,0,0,T-Mobile cluster,telecom,Manhattan,40.778831,-73.981823,0.2
telecom_cluster_03932,0.267,0.0,0,0,T-Mobile cluster,telecom,Bronx,40.8793,-73.8335,0.2
fuel_station_gulf_0557,0.266,6.0,6,6,Gulf (Gulf),fuel,Queens,40.782234,-73.803454,0.0
telecom_cluster_03378,0.266,0.0,0,0,T-Mobile cluster,telecom,Queens,40.7861,-73.8006,0.2
fuel_station_sunoco_0544,0.266,6.0,6,6,Sunoco (Sunoco),fuel,Queens,40.759449,-73.800076,0.0
fuel_station_unknown_gas_station_1039,0.266,6.0,6,6,Unknown Gas Station,fuel,Queens,40.778627,-73.804978,0.0
power_auburndale,0.266,6.0,6,6,Auburndale,power,Queens,40.776529,-73.799323,0.0
telecom_cluster_00960,0.266,24.0,24,24,AT&T cluster,telecom,Queens,40.76445,-73.798,0.0
telecom_cluster_03154,0.266,24.0,24,24,T-Mobile cluster,telecom,Queens,40.7613,-73.7932,0.0
fuel_station_unknown_gas_station_0658,0.266,6.0,6,6,Unknown Gas Station,fuel,Queens,40.769739,-73.79291,0.0
telecom_cluster_03151,0.266,24.0,24,24,T-Mobile cluster,telecom,Queens,40.7623,-73.8086,0.0
telecom_cluster_03152,0.266,24.0,24,24,T-Mobile cluster,telecom,Queens,40.76185,-73.8041,0.0
telecom_cluster_03153,0.266,24.0,24,24,T-Mobile cluster,telecom,Queens,40.7614,-73.7987,0.0
telecom_cluster_03209,0.266,24.0,24,24,T-Mobile cluster,telecom,Queens,40.7626,-73.8116,0.0
fuel_station_conoco_1158,0.266,6.0,6,6,Conoco (Conoco),fuel,Queens,40.764827,-73.812708,0.0
telecom_cluster_01786,0.264,0.0,0,0,T-Mobile cluster,telecom,Staten Island,40.6106,-74.1101,0.2
telecom_cluster_00388,0.262,0.0,0,0,AT&T cluster,telecom,Brooklyn,40.6957,-73.933,0.2
telecom_cluster_02929,0.262,0.0,0,0,T-Mobile cluster,telecom,Queens,40.74135,-73.78505,0.2
telecom_cluster_02433,0.262,0.0,0,0,T-Mobile cluster,telecom,Brooklyn,40.696407,-73.979757,0.2
telecom_cluster_00283,0.261,0.0,0,0,AT&T cluster,telecom,Queens,40.6741,-73.7626,0.2
telecom_cluster_04130,0.261,0.0,0,0,T-Mobile Metro cluster,telecom,Brooklyn,40.66955,-73.9888,0.2
telecom_cluster_02112,0.259,0.0,0,0,T-Mobile cluster,telecom,Queens,40.6605,-73.7567,0.2
telecom_cluster_03128,0.257,0.0,0,0,T-Mobile cluster,telecom,Manhattan,40.760492,-73.969682,0.2
telecom_cluster_02235,0.257,0.0,0,0,T-Mobile cluster,telecom,Brooklyn,40.6766,-73.945,0.2
telecom_cluster_00569,0.257,0.0,0,0,AT&T cluster,telecom,Manhattan,40.7178,-74.0126,0.2
telecom_cluster_00383,0.257,0.0,0,0,AT&T cluster,telecom,Brooklyn,40.695846,-73.9844,0.2
telecom_cluster_03629,0.256,0.0,0,0,T-Mobile cluster,telecom,Bronx,40.8273,-73.85075,0.2
water_lost_battalion_hall_rec_ctr,0.256,22.0,24,24,Lost Battalion Hall Rec Ctr,water,Queens,40.732273,-73.865133,0.2
hospital_elmhurst_hospital_center,0.256,46.0,48,48,Elmhurst Hospital Center,hospital,Queens,40.73871,-73.878351,0.0
telecom_cluster_02708,0.255,27.4,24,24,T-Mobile cluster,telecom,Queens,40.719305,-73.840134,0.0
telecom_cluster_04140,0.255,27.4,24,24,T-Mobile Metro cluster,telecom,Queens,40.721138,-73.844012,0.0
telecom_cluster_02707,0.255,27.4,24,24,T-Mobile cluster,telecom,Queens,40.721012,-73.844999,0.0
telecom_cluster_00584,0.255,27.4,24,24,AT&T cluster,telecom,Queens,40.720808,-73.845238,0.0
telecom_cluster_02596,0.255,90.4,96,96,T-Mobile cluster,telecom,Queens,40.710614,-73.858719,0.0
telecom_cluster_02949,0.255,0.0,0,0,T-Mobile cluster,telecom,Manhattan,40.745809,-73.999836,0.2
telecom_cluster_02948,0.255,0.0,0,0,T-Mobile cluster,telecom,Manhattan,40.74524,-74.00604,0.2
telecom_cluster_02153,0.254,0.0,0,0,T-Mobile cluster,telecom,Queens,40.6638,-73.8154,0.2
telecom_cluster_01746,0.254,0.0,0,0,T-Mobile cluster,telecom,Brooklyn,40.5993,-74.0076,0.2
telecom_cluster_01696,0.254,0.0,0,0,T-Mobile cluster,telecom,Brooklyn,40.5847,-73.9609,0.2
telecom_cluster_00032,0.254,0.0,0,0,AT&T cluster,telecom,Brooklyn,40.5893,-73.95017,0.2
telecom_cluster_01778,0.253,0.0,0,0,T-Mobile cluster,telecom,Staten Island,40.6096,-74.149867,0.2
telecom_cluster_03625,0.253,0.0,0,0,T-Mobile cluster,telecom,Bronx,40.8232,-73.8804,0.2
telecom_cluster_00926,0.253,0.0,0,0,AT&T cluster,telecom,Queens,40.7612,-73.73075,0.2
telecom_cluster_03375,0.252,0.0,0,0,T-Mobile cluster,telecom,Queens,40.785833,-73.824367,0.2
telecom_cluster_03210,0.252,0.0,0,0,T-Mobile cluster,telecom,Queens,40.7638,-73.7812,0.2
telecom_cluster_01847,0.251,0.0,0,0,T-Mobile cluster,telecom,Staten Island,40.6232,-74.0312,0.2
telecom_cluster_00695,0.25,0.0,0,0,AT&T cluster,telecom,Manhattan,40.735217,-74.010033,0.2
telecom_cluster_00892,0.25,0.0,0,0,AT&T cluster,telecom,Queens,40.756,-73.7409,0.2
telecom_cluster_02279,0.25,0.0,0,0,T-Mobile cluster,telecom,Brooklyn,40.680383,-73.95555,0.2
telecom_cluster_02658,0.249,0.0,0,0,T-Mobile cluster,telecom,Queens,40.7154,-73.826025,0.2
telecom_cluster_01774,0.248,0.0,0,0,T-Mobile cluster,telecom,Brooklyn,40.60265,-73.93375,0.2
telecom_cluster_00135,0.247,0.0,0,0,AT&T cluster,telecom,Brooklyn,40.6441,-73.96545,0.2
telecom_cluster_03022,0.247,5.6,0,96,T-Mobile cluster,telecom,Manhattan,40.74965,-73.943512,0.2
telecom_cluster_03196,0.247,26.6,24,24,T-Mobile cluster,telecom,Manhattan,40.76463,-73.954382,0.0
telecom_cluster_01265,0.247,0.0,0,0,AT&T cluster,telecom,Bronx,40.8308,-73.8335,0.2
telecom_cluster_03248,0.247,26.6,24,24,T-Mobile cluster,telecom,Manhattan,40.768323,-73.954544,0.0
telecom_cluster_03197,0.247,26.6,24,24,T-Mobile cluster,telecom,Manhattan,40.766143,-73.951171,0.0
telecom_cluster_01857,0.246,0.0,0,0,T-Mobile cluster,telecom,Brooklyn,40.625533,-73.933633,0.2
telecom_cluster_00023,0.246,0.0,0,0,AT&T cluster,telecom,Brooklyn,40.5855,-73.9722,0.2
telecom_cluster_04145,0.246,0.0,0,0,T-Mobile Metro cluster,telecom,Manhattan,40.763,-73.9677,0.2
telecom_cluster_03628,0.246,0.0,0,0,T-Mobile cluster,telecom,Bronx,40.8266,-73.8557,0.2
telecom_cluster_00015,0.246,0.0,0,0,AT&T cluster,telecom,Brooklyn,40.5758,-74.009,0.2
telecom_cluster_02190,0.244,0.0,0,0,T-Mobile cluster,telecom,Brooklyn,40.669438,-73.94475,0.2
telecom_cluster_00784,0.244,0.0,0,0,AT&T cluster,telecom,Manhattan,40.745336,-74.0059,0.2
telecom_cluster_02854,0.243,24.0,24,24,T-Mobile cluster,telecom,Queens,40.7346,-73.884625,0.0
fuel_station_citgo_1117,0.243,6.0,6,6,Citgo (Citgo),fuel,Queens,40.714074,-73.859065,0.0
subway_middle_village_metropolitan_av_m,0.243,6.0,6,6,Middle Village-Metropolitan Av,subway,Queens,40.711396,-73.889601,0.0
telecom_cluster_02756,0.243,24.0,24,24,T-Mobile cluster,telecom,Queens,40.725258,-73.869583,0.0
power_corona,0.243,6.0,6,6,Corona,power,Queens,40.740211,-73.862196,0.0
telecom_cluster_02860,0.243,24.0,24,24,T-Mobile cluster,telecom,Queens,40.736811,-73.854422,0.0
telecom_cluster_03141,0.243,24.0,24,24,T-Mobile cluster,telecom,Queens,40.7597,-73.8664,0.0
telecom_cluster_02977,0.243,24.0,24,24,T-Mobile cluster,telecom,Queens,40.743467,-73.855733,0.0
telecom_cluster_00709,0.243,24.0,24,24,AT&T cluster,telecom,Queens,40.7333,-73.868,0.0
telecom_cluster_03090,0.243,24.0,24,24,T-Mobile cluster,telecom,Queens,40.754752,-73.888426,0.0
fuel_station_mobil_0780,0.243,6.0,6,6,Mobil (Mobil),fuel,Queens,40.730271,-73.861716,0.0
telecom_cluster_02593,0.243,24.0,24,24,T-Mobile cluster,telecom,Queens,40.7124,-73.88405,0.0
telecom_cluster_00846,0.243,24.0,24,24,AT&T cluster,telecom,Queens,40.7481,-73.8961,0.0
subway_elmhurst_av_mr,0.243,6.0,6,6,Elmhurst Av,subway,Queens,40.742454,-73.882017,0.0
telecom_cluster_02705,0.243,24.0,24,24,T-Mobile cluster,telecom,Queens,40.7205,-73.853575,0.0
telecom_cluster_00675,0.243,24.0,24,24,AT&T cluster,telecom,Queens,40.7287,-73.8407,0.0
subway_grand_av_newtown_mr,0.243,6.0,6,6,Grand Av-Newtown,subway,Queens,40.737015,-73.877223,0.0
telecom_cluster_00625,0.243,24.0,24,24,AT&T cluster,telecom,Queens,40.7274,-73.8549,0.0
telecom_cluster_00715,0.243,24.0,24,24,AT&T cluster,telecom,Queens,40.7342,-73.8368,0.0
telecom_cluster_02811,0.243,24.0,24,24,T-Mobile cluster,telecom,Queens,40.7322,-73.8427,0.0
subway_woodhaven_blvd_mr,0.243,6.0,6,6,Woodhaven Blvd,subway,Queens,40.733106,-73.869229,0.0
fuel_station_speedway_1002,0.243,6.0,6,6,Speedway (Speedway),fuel,Queens,40.738813,-73.885953,0.0
telecom_cluster_00848,0.243,24.0,24,24,AT&T cluster,telecom,Queens,40.74975,-73.85045,0.0
fuel_station_gas_sale_1001,0.243,6.0,6,6,Gas Sale,fuel,Queens,40.737798,-73.880839,0.0
water_pre_k_center_at_111_street,0.243,24.0,24,24,Pre K Center At 111 Street,water,Queens,40.747262,-73.843333,0.0
fuel_station_unknown_gas_station_0615,0.243,6.0,6,6,Unknown Gas Station,fuel,Queens,40.761422,-73.86791,0.0
telecom_cluster_00799,0.243,24.0,24,24,AT&T cluster,telecom,Queens,40.7454,-73.8477,0.0
telecom_cluster_00628,0.243,24.0,24,24,AT&T cluster,telecom,Queens,40.7261,-73.8373,0.0
telecom_cluster_02810,0.243,24.0,24,24,T-Mobile cluster,telecom,Queens,40.7279,-73.8565,0.0
subway_forest_hills_71_av_efmr,0.243,6.0,6,6,Forest Hills-71 Av,subway,Queens,40.721691,-73.844521,0.0
subway_69_st_7,0.243,6.0,6,6,69 St,subway,Queens,40.746325,-73.896403,0.0
fuel_station_american_gas_1099,0.243,6.0,6,6,American Gas,fuel,Queens,40.712451,-73.897528,0.0
fuel_station_unknown_gas_station_1085,0.243,6.0,6,6,Unknown Gas Station,fuel,Queens,40.752341,-73.852818,0.0
fuel_station_unknown_gas_station_1131,0.243,6.0,6,6,Unknown Gas Station,fuel,Queens,40.721426,-73.866097,0.0
fuel_station_sunco_0877,0.243,6.0,6,6,Sunco,fuel,Queens,40.746517,-73.893222,0.0
subway_82_st_jackson_hts_7,0.243,6.0,6,6,82 St-Jackson Hts,subway,Queens,40.747659,-73.883697,0.0
fuel_station_bp_0567,0.243,6.0,6,6,BP (BP),fuel,Queens,40.730532,-73.872048,0.0
subway_junction_blvd_7,0.243,6.0,6,6,Junction Blvd,subway,Queens,40.749145,-73.869527,0.0
fuel_station_mobil_0730,0.243,6.0,6,6,Mobil (Mobil),fuel,Queens,40.737699,-73.852472,0.0
subway_74_st_broadway_7,0.243,6.0,6,6,74 St-Broadway,subway,Queens,40.746848,-73.891394,0.0
fuel_station_speedway_0270,0.243,6.0,6,6,Speedway (Speedway),fuel,Queens,40.757303,-73.870708,0.0
subway_63_dr_rego_park_mr,0.243,6.0,6,6,63 Dr-Rego Park,subway,Queens,40.729846,-73.861604,0.0
fuel_station_mobil_1101,0.243,6.0,6,6,Mobil (Mobil),fuel,Queens,40.738061,-73.848355,0.0
subway_67_av_mr,0.243,6.0,6,6,67 Av,subway,Queens,40.726523,-73.852719,0.0
fuel_station_sunco_0863,0.243,6.0,6,6,Sunco,fuel,Queens,40.746441,-73.893217,0.0
subway_90_st_elmhurst_av_7,0.243,6.0,6,6,90 St-Elmhurst Av,subway,Queens,40.748408,-73.876613,0.0
fuel_station_plato_service_station_0768,0.243,6.0,6,6,Plato Service Station,fuel,Queens,40.730963,-73.885874,0.0
fuel_station_shell_0599,0.243,6.0,6,6,Shell (Shell),fuel,Queens,40.730396,-73.887821,0.0
telecom_cluster_03094,0.243,24.0,24,24,T-Mobile cluster,telecom,Queens,40.7572,-73.87005,0.0
fuel_station_gulf_0692,0.243,6.0,6,6,Gulf (Gulf),fuel,Queens,40.742494,-73.869964,0.0
telecom_cluster_02649,0.243,24.0,24,24,T-Mobile cluster,telecom,Queens,40.713075,-73.875725,0.0
telecom_cluster_00624,0.243,24.0,24,24,AT&T cluster,telecom,Queens,40.7243,-73.8923,0.0
telecom_cluster_02914,0.243,0.0,0,0,T-Mobile cluster,telecom,Queens,40.7388,-73.8641,0.2
fuel_station_gas_sale_0682,0.243,6.0,6,6,Gas Sale,fuel,Queens,40.722049,-73.88596,0.0
fuel_station_bp_0756,0.243,6.0,6,6,BP,fuel,Queens,40.726098,-73.897834,0.0
fuel_station_unknown_gas_station_1134,0.243,6.0,6,6,Unknown Gas Station,fuel,Queens,40.756997,-73.870177,0.0
subway_111_st_7,0.243,6.0,6,6,111 St,subway,Queens,40.75173,-73.855334,0.0
telecom_cluster_02909,0.243,24.0,24,24,T-Mobile cluster,telecom,Queens,40.7397,-73.89514,0.0
telecom_cluster_00671,0.243,24.0,24,24,AT&T cluster,telecom,Queens,40.730533,-73.874433,0.0
fuel_station_bp_0799,0.243,6.0,6,6,BP (BP),fuel,Queens,40.755115,-73.89132,0.0
fuel_station_mobil_0798,0.243,6.0,6,6,Mobil (Mobil),fuel,Queens,40.75522,-73.890543,0.0
subway_jackson_hts_roosevelt_av_efmr,0.243,6.0,6,6,Jackson Hts-Roosevelt Av,subway,Queens,40.746644,-73.891338,0.0
telecom_cluster_02758,0.243,24.0,24,24,T-Mobile cluster,telecom,Queens,40.7261,-73.85996,0.0
telecom_cluster_02862,0.243,24.0,24,24,T-Mobile cluster,telecom,Queens,40.73325,-73.8437,0.0
telecom_cluster_02978,0.243,24.0,24,24,T-Mobile cluster,telecom,Queens,40.746475,-73.8488,0.0
telecom_cluster_02911,0.243,24.0,24,24,T-Mobile cluster,telecom,Queens,40.738725,-73.885175,0.0
telecom_cluster_02864,0.243,24.0,24,24,T-Mobile cluster,telecom,Queens,40.735975,-73.836175,0.0
telecom_cluster_03041,0.243,24.0,24,24,T-Mobile cluster,telecom,Queens,40.750525,-73.849962,0.0
telecom_cluster_00747,0.243,24.0,24,24,AT&T cluster,telecom,Queens,40.738667,-73.889933,0.0
telecom_cluster_03035,0.243,24.0,24,24,T-Mobile cluster,telecom,Queens,40.75046,-73.87957,0.0
telecom_cluster_02702,0.243,24.0,24,24,T-Mobile cluster,telecom,Queens,40.71915,-73.891475,0.0
telecom_cluster_02910,0.243,24.0,24,24,T-Mobile cluster,telecom,Queens,40.738743,-73.890143,0.0
telecom_cluster_02979,0.243,24.0,24,24,T-Mobile cluster,telecom,Queens,40.7429,-73.84665,0.0
telecom_cluster_02970,0.243,24.0,24,24,T-Mobile cluster,telecom,Queens,40.74655,-73.890508,0.0
telecom_cluster_02652,0.243,24.0,24,24,T-Mobile cluster,telecom,Queens,40.71505,-73.85505,0.0
telecom_cluster_02760,0.243,24.0,24,24,T-Mobile cluster,telecom,Queens,40.723459,-73.849629,0.0
telecom_cluster_02701,0.243,24.0,24,24,T-Mobile cluster,telecom,Queens,40.7201,-73.893,0.0
telecom_cluster_02759,0.243,24.0,24,24,T-Mobile cluster,telecom,Queens,40.726229,-73.854071,0.0
telecom_cluster_03091,0.243,24.0,24,24,T-Mobile cluster,telecom,Queens,40.754979,-73.885679,0.0
telecom_cluster_03093,0.243,24.0,24,24,T-Mobile cluster,telecom,Queens,40.756867,-73.874767,0.0
telecom_cluster_03034,0.243,24.0,24,24,T-Mobile cluster,telecom,Queens,40.750964,-73.884518,0.0
telecom_cluster_02804,0.243,24.0,24,24,T-Mobile cluster,telecom,Queens,40.7281,-73.884817,0.0
telecom_cluster_00708,0.243,24.0,24,24,AT&T cluster,telecom,Queens,40.73515,-73.8729,0.0
